price,rating,Dual_Sim,4G,5G,Vo5G,NFC,IR_Blaster,Processor_Brand,Processor_Series,Core_Count,Clock_Speed_GHz,Performance_Tier,RAM Size GB,Storage Size GB,RAM Tier,battery_capacity,fast_charging_power,Screen_Size,Resolution_Width,Resolution_Height,Refresh_Rate,Notch_Type,primary_rear_camera_mp,num_rear_cameras,primary_front_camera_mp,num_front_cameras,memory_card_support,memory_card_size,os_name,os_version,brand,NFC_encoded,memory_card_support_encoded,5G_encoded,os_version_major,os_version_minor,os_version_patch,RAM Tier_encoded
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,888.0,8.0,2.84,flagship,8.0,128.0,high-end,4500.0,65,6.55,1080.0,2400.0,120.0,punch hole,108.0,1.0,16.0,1.0,no,1024.0,android,11,oneplus,1,0,1,11,0,0,3.0
expensive,69.0,yes,yes,yes,no,yes,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,128.0,mid-range,4410.0,0,6.1,1080.0,2400.0,90.0,punch hole,2.0,2.0,8.0,1.0,no,1024.0,android,12,google,1,0,1,12,0,0,2.0
expensive,85.0,yes,yes,yes,no,yes,yes,snapdragon,8.0,8.0,3.2,unknown,8.0,128.0,high-end,4700.0,120,6.78,1080.0,2400.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,iqoo,1,1,1,12,0,0,3.0
expensive,79.0,yes,yes,yes,no,yes,no,bionic,17.0,8.0,2.4,unknown,8.0,128.0,high-end,4700.0,0,6.73,1290.0,2796.0,120.0,no notch,48.0,3.0,12.0,1.0,no,1024.0,ios,17,apple,1,0,1,17,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,kirin,990.0,8.0,2.86,unknown,8.0,256.0,high-end,4200.0,40,6.58,1200.0,2640.0,90.0,dual punch hole,50.0,1.0,32.0,1.0,yes,256.0,android,10.0,huawei,1,1,1,10,0,0,3.0
non-expensive,62.25,yes,yes,no,no,no,no,other,610.0,8.0,1.8,unknown,3.0,32.0,budget,5000.0,0,6.52,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,256.0,android,11,micromax,0,1,0,11,0,0,1.0
non-expensive,80.0,yes,no,no,no,no,no,other,2122.5,4.0,1.3,unknown,1.0,16.0,budget,4000.0,0,6.1,720.0,1520.0,60.0,water drop notch,5.0,2.0,5.0,1.0,yes,1024.0,android,11,tecno,0,1,0,11,0,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,other,48.0,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,ikall,0,1,0,12,0,0,0.0
non-expensive,65.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,32.0,budget,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,1024.0,android,12,samsung,0,1,0,12,0,0,1.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,45,6.8,1440.0,3080.0,120.0,punch hole,108.0,1.0,40.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,no,no,no,no,no,other,1.0,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,1.8,280.0,240.0,60.0,no notch,3.0,1.0,16.0,0.0,yes,1024.0,android,12,eunity,0,1,0,12,0,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,unisoc,117.0,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,2.4,240.0,320.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,32.0,rtos,12,nokia,0,1,0,12,0,0,1.0
non-expensive,67.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,64.0,budget,5000.0,33,6.56,720.0,1612.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,oppo,0,1,0,12,0,0,1.0
non-expensive,64.0,yes,yes,no,no,no,no,helio,25.0,8.0,2.4,unknown,3.0,64.0,budget,5000.0,0,6.6,720.0,1612.0,60.0,water drop notch,13.0,1.0,8.0,1.0,yes,1024.0,android,12,infinix,0,1,0,12,0,0,1.0
non-expensive,62.25,yes,yes,no,no,no,no,unisoc,610.0,8.0,1.8,unknown,3.0,32.0,budget,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,13.0,3.0,5.0,1.0,yes,256.0,android,11,realme,0,1,0,11,0,0,1.0
non-expensive,77.0,yes,yes,no,no,no,no,helio,90.0,8.0,2.05,unknown,6.0,64.0,mid-range,4300.0,30,6.5,1080.0,2400.0,90.0,punch hole,64.0,1.0,16.0,1.0,yes,256.0,android,10,realme,0,1,0,10,0,0,2.0
non-expensive,79.0,yes,yes,no,no,no,no,helio,96.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,33,6.7,2400.0,1080.0,60.0,punch hole,50.0,2.0,16.0,1.0,yes,512.0,android,12,infinix,0,1,0,12,0,0,3.0
non-expensive,81.0,yes,yes,yes,no,no,no,snapdragon,778.0,8.0,2.4,high-end,6.0,128.0,mid-range,4700.0,66,6.44,1080.0,2404.0,90.0,water drop notch,64.0,3.0,16.0,1.0,yes,1024.0,android,12,vivo,0,1,1,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,22.0,8.0,2.4,unknown,2.0,16.0,budget,4000.0,0,6.1,1560.0,720.0,60.0,water drop notch,13.0,2.0,5.0,1.0,yes,256.0,android,9.0,realme,0,1,0,9,0,0,1.0
non-expensive,77.0,yes,yes,no,no,no,no,helio,96.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,33,6.6,1080.0,2412.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,256.0,android,11,realme narzo,0,1,0,11,0,0,2.0
expensive,84.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,8.0,128.0,high-end,5000.0,100,6.7,1080.0,2412.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,oneplus,1,1,1,12,0,0,3.0
non-expensive,79.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,8.0,128.0,high-end,5750.0,18,6.58,1080.0,2408.0,60.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,1,12,0,0,3.0
non-expensive,82.0,yes,yes,no,no,no,yes,snapdragon,860.0,8.0,2.96,flagship,6.0,128.0,mid-range,5160.0,33,6.67,1080.0,2400.0,120.0,punch hole,48.0,1.0,20.0,1.0,yes,1024.0,android,11,poco,0,1,0,11,0,0,2.0
non-expensive,63.0,yes,yes,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,64.0,mid-range,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,48.0,3.0,8.0,1.0,yes,1024.0,android,12,samsung,0,1,0,12,0,0,2.0
non-expensive,82.0,yes,yes,yes,no,no,yes,dimensity,2122.5,8.0,2.85,unknown,6.0,128.0,mid-range,5080.0,67,6.6,1080.0,2460.0,144.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,12,xiaomi,0,1,1,12,0,0,2.0
non-expensive,73.0,yes,yes,yes,no,no,yes,dimensity,700.0,8.0,2.2,unknown,4.0,128.0,mid-range,5000.0,18,6.58,1080.0,2400.0,90.0,water drop notch,13.0,2.0,5.0,1.0,yes,512.0,android,12,xiaomi,0,1,1,12,0,0,2.0
non-expensive,74.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,mid-range,4.0,64.0,mid-range,5000.0,18,6.58,1080.0,2408.0,90.0,water drop notch,50.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,0,12,0,0,2.0
expensive,80.0,yes,yes,yes,no,no,no,dimensity,1300.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,0,6.7,1080.0,2400.0,60.0,punch hole,48.0,3.0,16.0,1.0,no,1024.0,android,12,samsung,0,0,1,12,0,0,3.0
expensive,80.0,no,yes,no,no,no,no,other,1024.0,4.0,2.37,unknown,3.0,32.0,budget,3750.0,0,4.7,750.0,1334.0,60.0,no notch,13.0,1.0,7.0,1.0,yes,1024.0,android,12,apple,0,1,0,12,0,0,1.0
non-expensive,62.25,yes,yes,no,no,no,no,helio,22.0,4.0,2.4,unknown,2.0,64.0,budget,5000.0,0,6.6,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,512.0,android,11,infinix,0,1,0,11,0,0,1.0
expensive,86.0,yes,yes,no,no,yes,no,exynos,990.0,8.0,2.73,unknown,8.0,128.0,high-end,4500.0,25,6.5,1080.0,2400.0,120.0,punch hole,12.0,3.0,32.0,1.0,yes,1024.0,android,10.0,samsung,1,1,0,10,0,0,3.0
non-expensive,72.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,10,6.56,720.0,1612.0,90.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,oppo,0,1,1,12,0,0,2.0
non-expensive,72.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,6.0,128.0,mid-range,4230.0,0,6.5,720.0,1600.0,60.0,water drop notch,12.0,3.0,8.0,1.0,yes,256.0,android,9.0,oppo,0,1,0,9,0,0,2.0
non-expensive,77.0,yes,yes,no,no,no,yes,snapdragon,680.0,8.0,2.4,mid-range,8.0,128.0,high-end,5750.0,18,6.7,720.0,1650.0,60.0,punch hole,50.0,2.0,5.0,1.0,yes,1024.0,android,11,xiaomi,0,1,0,11,0,0,3.0
non-expensive,64.0,yes,yes,no,no,no,no,snapdragon,439.0,8.0,2.4,budget,3.0,32.0,budget,5000.0,0,6.35,720.0,1544.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,256.0,android,9.0,vivo,0,1,0,9,0,0,1.0
non-expensive,83.0,yes,yes,yes,no,no,yes,snapdragon,870.0,8.0,3.2,flagship,8.0,128.0,high-end,4520.0,33,6.67,1080.0,2400.0,120.0,punch hole,48.0,3.0,20.0,1.0,yes,1024.0,android,12,xiaomi,0,1,1,12,0,0,3.0
non-expensive,71.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,4.0,64.0,mid-range,5000.0,15,6.5,720.0,1600.0,90.0,water drop notch,50.0,2.0,5.0,1.0,yes,1024.0,android,12,samsung,0,1,1,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,helio,80.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,18,6.58,1080.0,2408.0,60.0,water drop notch,50.0,3.0,16.0,1.0,yes,1024.0,android,11,vivo,0,1,0,11,0,0,3.0
expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,18.0,256.0,flagship,5750.0,120,6.8,1080.0,2448.0,165.0,no notch,64.0,3.0,32.0,1.0,no,1024.0,android,13,asus,1,0,1,13,0,0,4.0
non-expensive,66.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,3.0,32.0,budget,4230.0,0,6.52,720.0,1600.0,60.0,water drop notch,13.0,3.0,5.0,1.0,yes,256.0,android,10.0,oppo,0,1,0,10,0,0,1.0
expensive,86.0,no,yes,no,no,no,no,snapdragon,865.0,8.0,2.84,flagship,8.0,256.0,high-end,4000.0,45,7.4,1440.0,3200.0,60.0,no notch,50.0,0.0,16.0,0.0,yes,1024.0,android,11,oppo,0,1,0,11,0,0,3.0
non-expensive,69.0,yes,yes,no,no,no,yes,helio,25.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,0,6.53,720.0,1600.0,60.0,water drop notch,13.0,1.0,5.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,71.0,yes,yes,yes,no,no,no,snapdragon,480.0,8.0,2.4,unknown,6.0,64.0,mid-range,5000.0,18,6.58,1080.0,2408.0,90.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,vivo,0,1,1,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,unisoc,2122.5,4.0,1.3,unknown,1.0,16.0,budget,4000.0,0,6.5,1600.0,720.0,60.0,water drop notch,8.0,3.0,8.0,1.0,yes,32.0,android,10,itel,0,1,0,10,0,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,unisoc,117.0,8.0,2.4,unknown,0.5,4.0,budget,3750.0,0,2.4,240.0,320.0,60.0,no notch,3.0,1.0,16.0,0.0,yes,32.0,rtos,12,nokia,0,1,0,12,0,0,1.0
non-expensive,71.0,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,4.0,64.0,mid-range,5000.0,15,6.5,720.0,1560.0,60.0,water drop notch,48.0,1.0,8.0,1.0,yes,1024.0,android,10,samsung,0,1,0,10,0,0,2.0
expensive,70.0,yes,yes,no,no,yes,no,bionic,16.0,8.0,2.4,flagship,6.0,128.0,mid-range,3750.0,0,5.42,1080.0,2340.0,60.0,punch hole,12.0,2.0,12.0,1.0,no,1024.0,ios,15,apple,1,0,0,15,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,other,1215.9783989834816,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,nokia,0,1,0,12,0,0,0.0
non-expensive,63.0,yes,yes,no,no,no,no,unisoc,606.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,0,6.6,720.0,1612.0,90.0,water drop notch,13.0,1.0,8.0,1.0,yes,256.0,android,11,tecno,0,1,0,11,0,0,2.0
non-expensive,79.0,yes,yes,no,no,no,yes,snapdragon,680.0,8.0,2.4,unknown,6.0,64.0,mid-range,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,50.0,1.0,13.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,76.0,yes,yes,no,no,no,no,helio,80.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,15,6.4,720.0,1600.0,60.0,water drop notch,48.0,1.0,13.0,1.0,yes,1024.0,android,11,samsung,0,1,0,11,0,0,2.0
non-expensive,65.0,yes,yes,no,no,no,no,snapdragon,439.0,8.0,2.4,unknown,3.0,32.0,budget,5000.0,0,6.51,720.0,1600.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,11,vivo,0,1,0,11,0,0,1.0
non-expensive,85.0,yes,yes,yes,no,no,no,helio,95.0,8.0,2.05,unknown,8.0,128.0,high-end,4500.0,45,6.67,1080.0,2400.0,120.0,punch hole,108.0,3.0,16.0,1.0,yes,512.0,android,11,infinix,0,1,1,11,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,3.2,flagship,12.0,256.0,flagship,4700.0,120,6.78,1080.0,2400.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,4.0
non-expensive,77.0,yes,yes,no,no,yes,no,snapdragon,845.0,8.0,2.8,flagship,8.0,128.0,high-end,3750.0,0,6.28,1080.0,2280.0,60.0,no notch,20.0,2.0,16.0,1.0,no,1024.0,android,8.1,oneplus,1,0,0,8,1,0,3.0
non-expensive,83.0,yes,yes,yes,no,yes,no,snapdragon,695.0,8.0,2.2,mid-range,8.0,128.0,high-end,5000.0,33,6.59,1080.0,2412.0,120.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,12,oneplus,1,1,1,12,0,0,3.0
expensive,89.0,yes,yes,yes,yes,yes,yes,snapdragon,1215.9783989834816,8.0,3.2,flagship,12.0,256.0,flagship,5000.0,67,6.43,1440.0,3200.0,120.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,xiaomi,1,1,1,12,0,0,4.0
non-expensive,76.0,yes,yes,no,no,no,yes,snapdragon,720.0,8.0,2.3,high-end,4.0,64.0,mid-range,5000.0,33,6.67,1080.0,2400.0,60.0,punch hole,48.0,1.0,16.0,1.0,yes,512.0,android,10.0,poco,0,1,0,10,0,0,2.0
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,12.0,256.0,flagship,4800.0,150,6.7,1080.0,2412.0,120.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,12,oneplus,1,1,1,12,0,0,4.0
non-expensive,78.0,yes,yes,no,no,no,yes,helio,90.0,8.0,2.05,unknown,6.0,64.0,mid-range,4500.0,18,6.53,1080.0,2340.0,60.0,water drop notch,64.0,1.0,20.0,1.0,yes,512.0,android,9.0,xiaomi,0,1,0,9,0,0,2.0
non-expensive,81.0,yes,yes,no,no,no,yes,helio,96.0,8.0,2.05,unknown,6.0,128.0,mid-range,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,108.0,1.0,16.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,65.0,yes,yes,no,no,no,no,snapdragon,625.0,8.0,2.4,mid-range,4.0,64.0,mid-range,4100.0,0,5.5,1080.0,1920.0,60.0,no notch,13.0,1.0,5.0,1.0,yes,128.0,android,6.0,xiaomi,0,1,0,6,0,0,2.0
non-expensive,77.0,yes,yes,no,no,yes,no,helio,85.0,8.0,2.4,unknown,6.0,128.0,mid-range,5000.0,18,6.8,1080.0,2400.0,90.0,punch hole,48.0,2.0,32.0,1.0,yes,1024.0,android,12,tecno,1,1,0,12,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,other,1450.0,8.0,2.4,unknown,6.0,128.0,unknown,5000.0,0,6.58,1080.0,2400.0,90.0,unknown,50.0,0.0,16.0,0.0,yes,1024.0,android,12,nokia,0,1,0,12,0,0,0.0
non-expensive,73.0,yes,yes,no,no,no,no,helio,65.0,8.0,2.4,unknown,4.0,128.0,mid-range,5000.0,18,6.53,1080.0,2340.0,60.0,water drop notch,16.0,3.0,16.0,1.0,yes,256.0,android,9.0,vivo,0,1,0,9,0,0,2.0
expensive,88.0,yes,yes,no,no,yes,no,exynos,990.0,8.0,2.73,unknown,8.0,128.0,high-end,4000.0,25,6.2,1440.0,3200.0,120.0,punch hole,64.0,3.0,10.0,1.0,yes,1024.0,android,10.0,samsung,1,1,0,10,0,0,3.0
non-expensive,82.0,yes,yes,no,no,no,no,exynos,2122.5,8.0,2.3,unknown,6.0,128.0,mid-range,5750.0,15,6.4,1080.0,2340.0,60.0,water drop notch,64.0,3.0,32.0,1.0,yes,512.0,android,10.0,samsung,0,1,0,10,0,0,2.0
non-expensive,75.0,yes,yes,yes,no,no,no,dimensity,810.0,8.0,2.4,unknown,8.0,128.0,high-end,5000.0,0,6.56,720.0,1612.0,60.0,water drop notch,13.0,2.0,8.0,1.0,yes,1024.0,android,12,oppo,0,1,1,12,0,0,3.0
non-expensive,74.0,yes,yes,no,no,no,yes,snapdragon,662.0,8.0,2.4,unknown,4.0,64.0,mid-range,5750.0,18,6.53,1080.0,2340.0,60.0,water drop notch,48.0,1.0,8.0,1.0,yes,512.0,android,10,xiaomi,0,1,0,10,0,0,2.0
non-expensive,83.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.5,high-end,6.0,128.0,mid-range,4020.0,33,6.5,1080.0,2400.0,144.0,punch hole,50.0,3.0,32.0,1.0,yes,1024.0,android,12,motorola edge,1,1,1,12,0,0,2.0
expensive,83.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.4,high-end,8.0,128.0,high-end,5000.0,67,6.7,1080.0,2412.0,120.0,punch hole,108.0,1.0,32.0,1.0,yes,1024.0,android,12,samsung,1,1,1,12,0,0,3.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,8.0,256.0,high-end,5000.0,30,6.1,1080.0,2520.0,120.0,no notch,12.0,3.0,12.0,1.0,yes,1024.0,android,12,sony,1,1,1,12,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,8.0,8.0,3.2,flagship,12.0,256.0,flagship,4520.0,67,7.1,1792.0,1920.0,120.0,punch hole,50.0,0.0,16.0,0.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,4.0
non-expensive,62.25,yes,yes,no,no,no,no,helio,35.0,8.0,2.3,unknown,2.0,32.0,budget,5000.0,0,6.51,720.0,1600.0,60.0,water drop notch,8.0,1.0,5.0,1.0,yes,1024.0,android,11,vivo,0,1,0,11,0,0,1.0
expensive,87.0,yes,yes,yes,no,yes,no,exynos,2100.0,8.0,2.9,unknown,8.0,128.0,high-end,4500.0,25,6.4,1080.0,2340.0,120.0,punch hole,12.0,3.0,32.0,1.0,no,1024.0,android,11,samsung,1,0,1,11,0,0,3.0
expensive,89.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.4,flagship,8.0,128.0,high-end,5000.0,65,6.8,1116.0,2480.0,120.0,no notch,64.0,3.0,16.0,1.0,yes,1024.0,android,12,zte,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,other,310.0,4.0,2.4,unknown,4.0,32.0,mid-range,4000.0,0,6.54,720.0,1560.0,60.0,small notch,8.0,1.0,5.0,1.0,yes,1024.0,android,12,letv,0,1,0,12,0,0,2.0
non-expensive,74.0,yes,yes,yes,no,no,no,dimensity,700.0,8.0,2.2,unknown,6.0,128.0,mid-range,5000.0,0,6.5,720.0,1600.0,60.0,water drop notch,13.0,3.0,8.0,1.0,yes,1024.0,android,11,oppo,0,1,1,11,0,0,2.0
non-expensive,80.0,yes,yes,no,no,no,no,other,2122.5,4.0,1.4,unknown,1.0,8.0,budget,3750.0,0,5.0,854.0,480.0,60.0,no notch,5.0,1.0,2.0,1.0,yes,1024.0,android,12,itel,0,1,0,12,0,0,1.0
expensive,88.0,yes,yes,yes,no,no,no,dimensity,1080.0,8.0,2.6,unknown,12.0,256.0,flagship,5750.0,33,6.58,1080.0,2408.0,120.0,water drop notch,108.0,3.0,32.0,1.0,yes,2048.0,android,12,doogee,0,1,1,12,0,0,4.0
non-expensive,74.0,yes,yes,no,no,no,no,snapdragon,675.0,8.0,2.4,unknown,6.0,64.0,mid-range,5000.0,18,6.53,1080.0,2340.0,60.0,water drop notch,16.0,3.0,16.0,1.0,yes,256.0,android,9.0,vivo,0,1,0,9,0,0,2.0
expensive,84.0,yes,yes,yes,no,yes,no,snapdragon,888.0,8.0,2.9,flagship,8.0,128.0,high-end,5050.0,30,6.8,1080.0,2400.0,165.0,no notch,64.0,3.0,8.0,1.0,yes,1024.0,android,12,nubia,1,1,1,12,0,0,3.0
non-expensive,77.0,yes,yes,no,no,no,yes,helio,88.0,8.0,2.4,unknown,6.0,128.0,mid-range,5750.0,18,6.5,1080.0,2400.0,90.0,punch hole,50.0,1.0,8.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,75.0,yes,yes,no,no,no,no,snapdragon,680.0,8.0,2.4,unknown,4.0,64.0,mid-range,5000.0,33,6.6,1080.0,2412.0,90.0,punch hole,50.0,3.0,16.0,1.0,yes,1024.0,android,11,realme,0,1,0,11,0,0,2.0
non-expensive,81.0,yes,yes,no,no,no,yes,helio,96.0,8.0,2.05,unknown,8.0,128.0,high-end,5000.0,33,6.43,1080.0,2400.0,90.0,punch hole,64.0,3.0,16.0,1.0,yes,1024.0,android,11,poco,0,1,0,11,0,0,3.0
non-expensive,89.0,yes,yes,yes,no,yes,yes,dimensity,1080.0,8.0,2.6,unknown,8.0,256.0,high-end,4300.0,120,6.67,1080.0,2400.0,120.0,punch hole,200.0,3.0,16.0,1.0,yes,512.0,android,12,xiaomi,1,1,1,12,0,0,3.0
expensive,80.0,yes,yes,yes,no,yes,no,snapdragon,888.0,8.0,2.84,unknown,12.0,256.0,flagship,4500.0,65,6.7,1440.0,3216.0,120.0,punch hole,50.0,1.0,32.0,1.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,4.0
non-expensive,80.0,yes,yes,no,no,no,no,snapdragon,425.0,4.0,1.4,budget,3.0,16.0,budget,3750.0,0,6.0,720.0,1440.0,60.0,no notch,13.0,1.0,5.0,1.0,yes,1024.0,android,8.1,vivo,0,1,0,8,1,0,1.0
non-expensive,80.0,yes,yes,no,no,no,no,unisoc,2122.5,8.0,1.6,unknown,2.0,32.0,budget,5000.0,18,6.6,1612.0,720.0,60.0,water drop notch,8.0,2.0,5.0,1.0,yes,128.0,android,11.0,itel,0,1,0,11,0,0,1.0
non-expensive,74.0,yes,yes,no,no,no,yes,helio,88.0,8.0,2.4,unknown,4.0,64.0,mid-range,5750.0,18,6.5,1080.0,2400.0,90.0,punch hole,50.0,1.0,8.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,82.0,yes,yes,no,no,no,yes,snapdragon,732.0,8.0,2.3,unknown,6.0,128.0,mid-range,5020.0,33,6.67,1080.0,2400.0,120.0,punch hole,108.0,1.0,16.0,1.0,yes,512.0,android,11,xiaomi,0,1,0,11,0,0,2.0
non-expensive,75.0,yes,yes,no,no,yes,no,helio,88.0,8.0,2.4,unknown,4.0,128.0,mid-range,5000.0,18,6.8,1080.0,2460.0,90.0,punch hole,48.0,3.0,16.0,1.0,yes,1024.0,android,12,tecno,1,1,0,12,0,0,2.0
expensive,87.0,yes,yes,yes,no,yes,no,snapdragon,778.0,8.0,2.5,high-end,12.0,256.0,flagship,4500.0,33,6.55,1080.0,2400.0,120.0,punch hole,50.0,2.0,16.0,1.0,yes,1024.0,android,12,nothing,1,1,1,12,0,0,4.0
expensive,88.0,no,yes,yes,no,yes,no,dimensity,2122.5,8.0,3.2,flagship,8.0,256.0,high-end,4300.0,44,6.8,1080.0,2520.0,120.0,punch hole,50.0,0.0,16.0,0.0,yes,1024.0,android,12,oppo,1,1,1,12,0,0,3.0
non-expensive,80.0,yes,yes,no,no,no,no,other,1.0,4.0,1.3,unknown,1.0,16.0,budget,4000.0,0,6.0,720.0,1600.0,60.0,no notch,8.0,1.0,5.0,1.0,yes,32.0,android,9.0,itel,0,1,0,9,0,0,1.0
non-expensive,73.0,yes,yes,yes,no,yes,no,dimensity,700.0,8.0,2.2,unknown,4.0,64.0,mid-range,5000.0,15,6.5,720.0,1600.0,90.0,water drop notch,50.0,3.0,5.0,1.0,yes,1024.0,android,11,samsung,1,1,1,11,0,0,2.0
non-expensive,80.0,yes,yes,yes,no,no,no,dimensity,1300.0,8.0,2.4,unknown,8.0,128.0,high-end,5750.0,44,6.58,1080.0,2408.0,120.0,water drop notch,50.0,2.0,16.0,1.0,yes,1024.0,android,12,vivo,0,1,1,12,0,0,3.0
non-expensive,75.0,yes,yes,no,no,no,yes,helio,85.0,8.0,2.4,budget,4.0,64.0,mid-range,5020.0,5,6.53,1080.0,2340.0,60.0,punch hole,48.0,1.0,13.0,1.0,yes,512.0,android,10.0,xiaomi,0,1,0,10,0,0,2.0
non-expensive,74.0,yes,yes,no,no,no,no,helio,88.0,8.0,2.4,unknown,4.0,64.0,mid-range,5750.0,33,6.95,1080.0,2460.0,90.0,punch hole,50.0,3.0,8.0,1.0,yes,256.0,android,11,tecno,0,1,0,11,0,0,2.0
non-expensive,82.0,yes,yes,yes,no,no,no,dimensity,1080.0,8.0,2.6,unknown,6.0,128.0,mid-range,5000.0,67,6.7,1080.0,2412.0,120.0,punch hole,108.0,3.0,16.0,1.0,no,1024.0,android,13,realme,0,0,1,13,0,0,2.0
expensive,86.0,yes,yes,yes,no,yes,no,snapdragon,1215.9783989834816,8.0,2.36,high-end,8.0,128.0,high-end,4200.0,67,6.5,1080.0,2412.0,144.0,no notch,50.0,3.0,32.0,1.0,yes,1024.0,android,12,motorola edge,1,1,1,12,0,0,3.0
